date,redd_id,reach,fish_on_redd,age,run,redd_measured,redd_width,redd_length,pre_redd_depth,redd_pit_depth,redd_tail_depth,redd_substrate_class,tail_substrate_class,pre_redd_substrate_class,velocity
2002-10-16,Redd_0068,R2,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-16,Redd_0069,R2,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-16,Redd_0070,R2,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-16,Redd_0071,R3,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-16,Redd_0072,R3,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-16,Redd_0073,R3,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-16,Redd_0220,R4,NA,0,spring,TRUE,114.00006156,221.00011934,19.00001026,22.00001188,11.00000594,fine gravel,fine gravel,fine gravel,2
2003-10-16,Redd_0221,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-16,Redd_0222,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-16,Redd_0223,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-16,Redd_0224,R4,NA,0,spring,TRUE,98.00005292,167.00009017999997,14.000007559999998,17.00000918,5.0000027000000005,fine gravel,fine gravel,fine gravel,1
2003-10-16,Redd_0225,R4,NA,0,spring,TRUE,56.00003024000001,161.00008694,20.000010800000002,25.0000135,18.00000972,fine gravel,fine gravel,fine gravel,3
2003-10-16,Redd_0226,R4,NA,0,spring,TRUE,89.00004806,172.00009288,23.000012419999997,28.000015119999997,17.00000918,fine gravel,fine gravel,fine gravel,NA
2003-10-16,Redd_0227,R4,NA,0,spring,TRUE,79.00004265999999,217.00011718000002,19.00001026,26.00001404,14.000007559999998,fine gravel,fine gravel,fine gravel,2
2003-10-16,Redd_0228,R4,NA,0,spring,TRUE,64.00003456,210.0001134,29.00001566,33.00001782,9.00000486,fine gravel,fine gravel,fine gravel,1
2003-10-16,Redd_0229,R4,NA,0,spring,TRUE,101.00005454,218.00011772,26.00001404,28.000015119999997,9.00000486,fine gravel,fine gravel,fine gravel,1
2003-10-16,Redd_0230,R4,NA,0,spring,TRUE,105.0000567,218.00011772,12.000006479999998,18.00000972,11.00000594,fine gravel,fine gravel,fine gravel,1
2003-10-16,Redd_0231,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-16,Redd_0232,R5,NA,0,spring,TRUE,85.00004589999999,90.0000486,13.00000702,21.00001134,19.00001026,fine gravel,fine gravel,fine gravel,3
2003-10-16,Redd_0233,R5,NA,0,spring,TRUE,62.00003348,86.00004644,10.000005400000001,21.00001134,9.00000486,fine gravel,fine gravel,fine gravel,3
2003-10-16,Redd_0234,R5,NA,0,spring,TRUE,173.00009341999998,263.00014202,9.00000486,7.000003780000001,8.00000432,fine gravel,fine gravel,fine gravel,1
2003-10-16,Redd_0235,R5,NA,0,spring,TRUE,115.0000621,147.00007938000002,17.00000918,21.00001134,7.000003780000001,fine gravel,fine gravel,fine gravel,2
2003-10-16,Redd_0236,R5,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-16,Redd_0237,R5,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0606,R2,FALSE,2,spring,TRUE,100.000054,240.0001296,23.000012419999997,25.0000135,14.000007559999998,very fine gravel,very fine gravel,very fine gravel,2
2007-10-16,Redd_0607,R2,FALSE,2,spring,TRUE,65.0000351,115.0000621,19.00001026,25.0000135,10.000005400000001,very fine gravel,very fine gravel,very fine gravel,1
2007-10-16,Redd_0608,R2,FALSE,2,spring,TRUE,131.00007074,186.00010044,17.00000918,25.0000135,10.000005400000001,NA,very fine gravel,NA,2
2007-10-16,Redd_0609,R2,FALSE,2,spring,TRUE,58.00003132,119.00006425999999,17.00000918,22.00001188,10.000005400000001,NA,very coarse sand,NA,1
2007-10-16,Redd_0610,R2,FALSE,2,spring,TRUE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0611,R2,TRUE,2,spring,TRUE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0612,R2,TRUE,2,spring,TRUE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0613,R2,FALSE,2,spring,TRUE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0614,R2,FALSE,2,spring,TRUE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0615,R2,FALSE,2,spring,TRUE,158.00008531999998,214.00011556,17.00000918,23.000012419999997,3.0000016199999995,very fine gravel,very fine gravel,very fine gravel,0
2007-10-16,Redd_0616,R2,TRUE,2,spring,TRUE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0617,R2,FALSE,2,spring,TRUE,70.0000378,170.00009179999998,25.0000135,25.0000135,12.000006479999998,very fine gravel,very fine gravel,very fine gravel,1
2007-10-16,Redd_0618,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0619,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0620,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0621,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0622,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0623,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0624,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0625,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0626,R2,FALSE,2,spring,TRUE,80.00004320000001,230.0001242,35.0000189,38.00002052,9.00000486,very fine gravel,very fine gravel,very fine gravel,1
2007-10-16,Redd_0627,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0628,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0629,R2,FALSE,2,spring,TRUE,65.0000351,155.0000837,26.00001404,30.0000162,14.000007559999998,very coarse sand,very fine gravel,very coarse sand,2
2007-10-16,Redd_0630,R2,FALSE,2,spring,TRUE,85.00004589999999,135.0000729,25.0000135,27.00001458,18.00000972,very fine gravel,very fine gravel,very fine gravel,2
2007-10-16,Redd_0631,R2,FALSE,2,spring,TRUE,78.00004212,198.00010691999998,21.00001134,25.0000135,7.000003780000001,very fine gravel,very fine gravel,fine sand,3
2007-10-16,Redd_0632,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0633,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-16,Redd_0634,R2,FALSE,2,spring,TRUE,72.00003888,126.00006803999999,21.00001134,24.000012959999996,23.000012419999997,very fine gravel,very fine gravel,very fine gravel,1
2007-10-16,Redd_0635,R2,FALSE,2,spring,TRUE,67.00003618,165.0000891,19.00001026,27.00001458,11.00000594,very coarse sand,very coarse sand,NA,3
2007-10-16,Redd_0636,R2,FALSE,2,spring,TRUE,66.00003564,105.0000567,13.00000702,16.00000864,9.00000486,NA,very fine gravel,NA,2
2007-10-16,Redd_0637,R2,FALSE,2,spring,TRUE,95.0000513,260.0001404,22.00001188,24.000012959999996,14.000007559999998,NA,very fine gravel,NA,1
2007-10-16,Redd_0604,R2,TRUE,2,spring,TRUE,54.00002916,159.00008585999998,27.00001458,31.00001674,13.00000702,very fine gravel,very fine gravel,very fine gravel,1
2007-10-16,Redd_0605,R2,TRUE,2,spring,TRUE,104.00005616,148.00007992,38.00002052,41.000022140000006,24.000012959999996,very coarse sand,very fine gravel,fine sand,1
2019-10-16,Redd_1614,R2,FALSE,2,spring,TRUE,135.0000729,188.00010152,14.000007559999998,19.00001026,2.00000108,NA,very coarse sand,NA,1
2019-10-16,Redd_1615,R2,TRUE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very fine gravel,0
2001-10-17,Redd_0025,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2001-10-17,Redd_0026,R4,NA,NA,spring,TRUE,44.00002376,90.0000486,14.000007559999998,18.00000972,11.00000594,fine gravel,fine gravel,fine gravel,NA
2001-10-17,Redd_0027,R4,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0074,R4,NA,0,spring,TRUE,104.00005616,215.00011609999999,26.00001404,44.00002376,28.000015119999997,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0075,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0076,R4,NA,0,spring,TRUE,182.00009828,398.00021491999996,40.000021600000004,43.00002322,19.00001026,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0077,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0078,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0079,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0080,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0081,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0082,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0083,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0084,R5,NA,0,spring,TRUE,42.00002268,171.00009234,16.00000864,18.00000972,13.00000702,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0085,R5,NA,0,spring,TRUE,69.00003726,184.00009935999998,13.00000702,21.00001134,10.000005400000001,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0086,R5,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0087,R5,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0088,R5,NA,0,spring,TRUE,34.00001836,123.00006642000001,16.00000864,18.00000972,9.00000486,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0089,R5,NA,0,spring,TRUE,32.00001728,83.00004482,16.00000864,19.00001026,8.00000432,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0090,R5,NA,0,spring,TRUE,29.00001566,72.00003888,10.000005400000001,14.000007559999998,10.000005400000001,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0091,R5,NA,0,spring,TRUE,43.00002322,98.00005292,15.0000081,21.00001134,11.00000594,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0092,R5,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0093,R5,NA,0,spring,TRUE,66.00003564,185.0000999,16.00000864,19.00001026,10.000005400000001,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0094,R5,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-17,Redd_0095,R5,NA,0,spring,TRUE,54.00002916,100.000054,10.000005400000001,16.00000864,9.00000486,fine gravel,fine gravel,fine gravel,NA
2003-10-17,Redd_0238,R6,NA,0,spring,TRUE,203.00010962000002,159.00008585999998,26.00001404,29.00001566,12.000006479999998,fine gravel,fine gravel,fine gravel,2
2003-10-17,Redd_0239,R6,NA,0,spring,TRUE,142.00007668,212.00011447999998,19.00001026,25.0000135,9.00000486,fine gravel,fine gravel,fine gravel,2
2003-10-17,Redd_0240,R6,NA,0,spring,TRUE,52.00002808,87.00004698000001,18.00000972,23.000012419999997,16.00000864,fine gravel,fine gravel,fine gravel,2
2003-10-17,Redd_0241,R6,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-17,Redd_0242,R6,NA,0,spring,TRUE,153.00008262,228.00012312,26.00001404,36.00001944,20.000010800000002,fine gravel,fine gravel,fine gravel,1
2003-10-17,Redd_0243,R6,NA,0,spring,TRUE,43.00002322,73.00003942000001,23.000012419999997,29.00001566,19.00001026,fine gravel,fine gravel,fine gravel,2
2003-10-17,Redd_0244,R6,NA,0,spring,TRUE,29.00001566,75.0000405,16.00000864,26.00001404,12.000006479999998,fine gravel,fine gravel,fine gravel,2
2007-10-17,Redd_0638,R3,FALSE,3,spring,TRUE,157.00008478,191.00010314,21.00001134,24.000012959999996,7.000003780000001,very fine gravel,very coarse sand,very fine gravel,2
2007-10-17,Redd_0639,R3,FALSE,2,spring,TRUE,65.0000351,85.00004589999999,13.00000702,30.0000162,16.00000864,very fine gravel,very fine gravel,very fine gravel,2
2007-10-17,Redd_0640,R3,FALSE,2,spring,TRUE,60.0000324,167.00009017999997,21.00001134,24.000012959999996,9.00000486,very coarse sand,very fine gravel,very fine gravel,1
2007-10-17,Redd_0641,R3,FALSE,2,spring,TRUE,68.00003672,224.00012095999998,8.00000432,13.00000702,4.00000216,very coarse sand,very coarse sand,NA,1
2007-10-17,Redd_0642,R4,FALSE,2,spring,TRUE,102.00005508000001,211.00011394,12.000006479999998,18.00000972,9.00000486,fine sand,very coarse sand,very fine gravel,2
2016-10-17,Redd_1539,R1,FALSE,2,spring,TRUE,85.00004589999999,205.0001107,19.00001026,24.000012959999996,19.00001026,very fine gravel,very fine gravel,very fine gravel,3
2016-10-17,Redd_1540,R1,FALSE,3,spring,FALSE,0,0,0,0,0,very fine gravel,very coarse sand,very fine gravel,0
2017-10-17,Redd_1559,R4,TRUE,2,spring,TRUE,145.00007829999998,310.0001674,24.000012959999996,32.00001728,12.000006479999998,very fine gravel,very fine gravel,very coarse sand,1
2018-10-17,Redd_1587,R4,FALSE,2,spring,TRUE,130.0000702,295.0001593,8.00000432,18.00000972,6.000003239999999,NA,very coarse sand,very coarse sand,2
2018-10-17,Redd_1588,R4,FALSE,2,spring,FALSE,0,0,0,0,0,very coarse sand,very coarse sand,very fine gravel,0
2019-10-17,Redd_1616,R4,FALSE,2,spring,TRUE,140.0000756,180.0000972,22.00001188,24.000012959999996,9.00000486,very coarse sand,very fine gravel,very fine gravel,2
2019-10-17,Redd_1617,R3,FALSE,2,spring,TRUE,138.00007452,147.00007938000002,27.00001458,29.00001566,11.00000594,very fine gravel,very fine gravel,very coarse sand,1
2001-10-18,Redd_0028,R5,NA,0,spring,TRUE,132.00007128,180.0000972,18.00000972,23.000012419999997,6.000003239999999,fine gravel,fine gravel,fine gravel,NA
2001-10-18,Redd_0029,R5,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2001-10-18,Redd_0030,R5,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-18,Redd_0096,R6,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-18,Redd_0643,R5,FALSE,2,spring,TRUE,80.00004320000001,95.0000513,10.000005400000001,18.00000972,4.00000216,very fine gravel,very coarse sand,very fine gravel,2
2001-10-19,Redd_0031,R6,NA,NA,spring,TRUE,111.00005994,165.0000891,8.00000432,6.000003239999999,15.0000081,fine gravel,fine gravel,fine gravel,NA
2001-10-19,Redd_0032,R6,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2001-10-19,Redd_0033,R6,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2016-10-19,Redd_1550,R4,FALSE,2,spring,TRUE,172.00009288,120.0000648,17.00000918,23.000012419999997,10.000005400000001,very coarse sand,very fine gravel,very fine gravel,2
2016-10-19,Redd_1551,R4,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very coarse sand,very coarse sand,0
2016-10-19,Redd_1552,R4,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very fine gravel,0
2002-10-02,Redd_0043,R5,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-02,Redd_0175,R4,NA,0,spring,TRUE,52.00002808,141.00007614,11.00000594,16.00000864,6.000003239999999,fine gravel,fine gravel,fine gravel,2
2003-10-02,Redd_0176,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-02,Redd_0177,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-02,Redd_0178,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-02,Redd_0179,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-02,Redd_0180,R4,NA,0,spring,TRUE,84.00004536,167.00009017999997,18.00000972,25.0000135,13.00000702,fine gravel,fine gravel,fine gravel,3
2003-10-02,Redd_0181,R4,NA,0,spring,TRUE,107.00005778,235.00012689999997,10.000005400000001,19.00001026,7.000003780000001,fine gravel,fine gravel,fine gravel,2
2003-10-02,Redd_0182,R4,NA,0,spring,TRUE,48.00002591999999,88.00004752,22.00001188,28.000015119999997,25.0000135,fine gravel,fine gravel,fine gravel,2
2003-10-02,Redd_0183,R4,NA,0,spring,TRUE,NA,NA,27.00001458,NA,NA,fine gravel,fine gravel,fine gravel,1
2003-10-02,Redd_0184,R4,NA,0,spring,TRUE,38.00002052,136.00007344,17.00000918,20.000010800000002,11.00000594,fine gravel,fine gravel,fine gravel,2
2003-10-02,Redd_0185,R4,NA,0,spring,TRUE,46.00002484,85.00004589999999,10.000005400000001,14.000007559999998,7.000003780000001,fine gravel,fine gravel,fine gravel,1
2003-10-02,Redd_0186,R4,NA,0,spring,TRUE,43.00002322,88.00004752,14.000007559999998,20.000010800000002,9.00000486,fine gravel,fine gravel,fine gravel,1
2003-10-02,Redd_0187,R4,NA,0,spring,TRUE,72.00003888,136.00007344,17.00000918,19.00001026,8.00000432,fine gravel,fine gravel,fine gravel,1
2003-10-02,Redd_0188,R4,NA,0,spring,TRUE,84.00004536,174.00009396000002,9.00000486,15.0000081,9.00000486,fine gravel,fine gravel,fine gravel,3
2003-10-02,Redd_0189,R4,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2003-10-02,Redd_0190,R5,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2006-10-02,Redd_0407,R1,FALSE,2,spring,TRUE,106.00005723999999,126.00006803999999,21.00001134,25.0000135,17.00000918,very fine gravel,very fine gravel,very fine gravel,1
2006-10-02,Redd_0408,R1,FALSE,2,spring,TRUE,91.00004914,204.00011016,15.0000081,17.00000918,5.0000027000000005,very fine gravel,very fine gravel,very fine gravel,2
2006-10-02,Redd_0409,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2006-10-02,Redd_0410,R1,FALSE,2,spring,TRUE,68.00003672,175.0000945,10.000005400000001,15.0000081,8.00000432,very coarse sand,very fine gravel,very coarse sand,2
2006-10-02,Redd_0411,R1,FALSE,2,spring,TRUE,97.00005238,212.00011447999998,13.00000702,17.00000918,4.00000216,very coarse sand,very coarse sand,NA,1
2006-10-02,Redd_0412,R1,FALSE,2,spring,TRUE,105.0000567,173.00009341999998,12.000006479999998,18.00000972,12.000006479999998,very fine gravel,very fine gravel,very fine gravel,3
2006-10-02,Redd_0413,R1,TRUE,2,spring,TRUE,50.000027,70.0000378,10.000005400000001,14.000007559999998,10.000005400000001,very fine gravel,very fine gravel,very fine gravel,2
2006-10-02,Redd_0414,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2006-10-02,Redd_0415,R1,TRUE,2,spring,TRUE,50.000027,90.0000486,14.000007559999998,19.00001026,14.000007559999998,very fine gravel,very fine gravel,very fine gravel,1
2006-10-02,Redd_0416,R1,TRUE,2,spring,TRUE,50.000027,110.0000594,15.0000081,18.00000972,17.00000918,very fine gravel,very fine gravel,very fine gravel,3
2007-10-02,Redd_0525,R2,FALSE,2,spring,TRUE,78.00004212,84.00004536,20.000010800000002,22.00001188,8.00000432,very fine gravel,very fine gravel,NA,1
2007-10-02,Redd_0526,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-02,Redd_0527,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-02,Redd_0528,R2,FALSE,2,spring,TRUE,160.00008640000001,323.00017442,4.00000216,13.00000702,5.0000027000000005,very fine gravel,very fine gravel,very fine gravel,3
2007-10-02,Redd_0529,R2,FALSE,2,spring,TRUE,95.0000513,200.000108,17.00000918,21.00001134,9.00000486,very fine gravel,very fine gravel,very fine gravel,2
2007-10-02,Redd_0530,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-02,Redd_0531,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-02,Redd_0532,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-02,Redd_0533,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-02,Redd_0534,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-02,Redd_0535,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-02,Redd_0536,R2,FALSE,2,spring,TRUE,70.0000378,180.0000972,28.000015119999997,37.00001998,17.00000918,very fine gravel,very fine gravel,very fine gravel,1
2007-10-02,Redd_0537,R2,FALSE,2,spring,TRUE,146.00007884000001,208.00011232,35.0000189,36.00001944,17.00000918,very fine gravel,very fine gravel,very fine gravel,2
2007-10-02,Redd_0538,R2,FALSE,2,spring,TRUE,77.00004158,335.00018090000003,17.00000918,26.00001404,8.00000432,very fine gravel,very fine gravel,very fine gravel,2
2007-10-02,Redd_0539,R2,TRUE,2,spring,TRUE,84.00004536,260.0001404,20.000010800000002,32.00001728,13.00000702,NA,very coarse sand,NA,2
2007-10-02,Redd_0540,R2,FALSE,2,spring,TRUE,140.0000756,455.00024570000005,29.00001566,35.0000189,5.0000027000000005,NA,very fine gravel,very coarse sand,1
2007-10-02,Redd_0541,R2,FALSE,2,spring,TRUE,105.0000567,220.0001188,28.000015119999997,31.00001674,10.000005400000001,very fine gravel,very fine gravel,NA,1
2007-10-02,Redd_0542,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-02,Redd_0543,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2007-10-02,Redd_0544,R2,FALSE,2,spring,TRUE,120.0000648,194.00010476,15.0000081,16.00000864,4.00000216,NA,very fine gravel,NA,2
2007-10-02,Redd_0545,R2,FALSE,2,spring,TRUE,195.00010529999997,182.00009828,30.0000162,33.00001782,6.000003239999999,very fine gravel,very fine gravel,very fine gravel,2
2007-10-02,Redd_0546,R2,FALSE,2,spring,TRUE,57.00003078,87.00004698000001,16.00000864,22.00001188,6.000003239999999,NA,very coarse sand,NA,2
2007-10-02,Redd_0547,R2,FALSE,2,spring,TRUE,59.00003186,135.0000729,20.000010800000002,34.00001836,33.00001782,very fine gravel,very fine gravel,very fine gravel,2
2007-10-02,Redd_0548,R2,FALSE,2,spring,TRUE,95.0000513,93.00005022,13.00000702,20.000010800000002,4.00000216,NA,very coarse sand,NA,2
2007-10-02,Redd_0549,R2,FALSE,2,spring,TRUE,29.00001566,83.00004482,7.000003780000001,14.000007559999998,6.000003239999999,NA,very coarse sand,NA,2
2007-10-02,Redd_0550,R2,FALSE,2,spring,TRUE,34.00001836,65.0000351,12.000006479999998,18.00000972,8.00000432,very fine gravel,very fine gravel,NA,2
2007-10-02,Redd_0551,R2,FALSE,2,spring,TRUE,135.0000729,188.00010152,12.000006479999998,21.00001134,4.00000216,coarse sand,very coarse sand,NA,1
2007-10-02,Redd_0552,R2,FALSE,2,spring,TRUE,119.00006425999999,168.00009072,28.000015119999997,34.00001836,9.00000486,NA,very coarse sand,coarse sand,1
